address,city,state,postal_code,price,facts and features,real estate provider,url,title,property_info,img,zestimate,daysOnZillow,rentZestimate,lat,long
"2215 N Londonderry Rd, Ann Arbor, MI 48104",Ann Arbor,MI,48104,1625000.0,"5 bds, 4.0 ba ,3261 sqft",Berkshire Hathaway HomeSvcs.,https://www.zillow.com/homedetails/2215-N-Londonderry-Rd-Ann-Arbor-MI-48104/2078623669_zpid/,House for sale,"{'zpid': 2078623669, 'streetAddress': '2215 N Londonderry Rd', 'zipcode': '48104', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.267258, 'longitude': -83.713509, 'price': 1625000.0, 'datePriceChanged': 1597160160000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3261.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 60, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISzjtbf1wa4k0n0000000000.jpg', 'daysOnZillow': 33, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 1600289, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$124,000 (Aug 11)', 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISzjtbf1wa4k0n0000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1625000.0, 'priceChange': -124000, 'timeOnZillow': 1595100720000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISzjtbf1wa4k0n0000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISzjtbf1wa4k0n0000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISzjtbf1wa4k0n0000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISzjtbf1wa4k0n0000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISzjtbf1wa4k0n0000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISzjtbf1wa4k0n0000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}",https://photos.zillowstatic.com/p_e/ISzjtbf1wa4k0n0000000000.jpg,1600289.0,33,,42.267258,-83.713509
"2964 Signature Blvd, Ann Arbor, MI 48103",Ann Arbor,MI,48103,269000.0,"2 bds, 2.0 ba ,1473 sqft",Hall & Hunter-Birmingham,https://www.zillow.com/homedetails/2964-Signature-Blvd-Ann-Arbor-MI-48103/72378825_zpid/,Townhouse for sale,"{'zpid': 72378825, 'streetAddress': '2964 Signature Blvd', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.242425, 'longitude': -83.753902, 'price': 269000.0, 'dateSold': 1309158000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1473.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'photoCount': 31, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISfojfgbh9lm921000000000.jpg', 'daysOnZillow': 1, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13886, 'zestimate': 253334, 'rentZestimate': 1800, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISfojfgbh9lm921000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 269000.0, 'timeOnZillow': 1597859880000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISfojfgbh9lm921000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISfojfgbh9lm921000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISfojfgbh9lm921000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISfojfgbh9lm921000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISfojfgbh9lm921000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISfojfgbh9lm921000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 236000.0}",https://photos.zillowstatic.com/p_e/ISfojfgbh9lm921000000000.jpg,253334.0,1,1800.0,42.242425,-83.753902
"160 Westover St, Ann Arbor, MI 48103",Ann Arbor,MI,48103,309000.0,"3 bds, 3.0 ba ,1374 sqft",ClaudellaJones.com,https://www.zillow.com/homedetails/160-Westover-St-Ann-Arbor-MI-48103/2078340292_zpid/,House for sale,"{'zpid': 2078340292, 'streetAddress': '160 Westover St', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.283322, 'longitude': -83.798638, 'price': 309000.0, 'datePriceChanged': 1597770120000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1374.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 33, 'imageLink': 'https://photos.zillowstatic.com/p_g/IS7u20fchd6e1k0000000000.jpg', 'daysOnZillow': 9, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 309000, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 1am-3pm', 'priceReduction': '$10,000 (Aug 18)', 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/IS7u20fchd6e1k0000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 309000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1598169600000, 'open_house_end': 1598220000000}]}, 'priceChange': -10000, 'timeOnZillow': 1597130820000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/IS7u20fchd6e1k0000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/IS7u20fchd6e1k0000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/IS7u20fchd6e1k0000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/IS7u20fchd6e1k0000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/IS7u20fchd6e1k0000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/IS7u20fchd6e1k0000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}",https://photos.zillowstatic.com/p_e/IS7u20fchd6e1k0000000000.jpg,309000.0,9,,42.283322,-83.798638
"5280 Waterfall Ln, Ann Arbor, MI 48105",Ann Arbor,MI,48105,1500000.0,"4 bds, 4.0 ba ,4500 sqft",Casablanca Real Estate LLC,https://www.zillow.com/homedetails/5280-Waterfall-Ln-Ann-Arbor-MI-48105/63902813_zpid/,House for sale,"{'zpid': 63902813, 'streetAddress': '5280 Waterfall Ln', 'zipcode': '48105', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.310837, 'longitude': -83.653299, 'price': 1500000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 4500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 55, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISfsmcf0p0605x1000000000.jpg', 'daysOnZillow': 95, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 1452429, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISfsmcf0p0605x1000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1500000.0, 'timeOnZillow': 1589741400000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISfsmcf0p0605x1000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISfsmcf0p0605x1000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISfsmcf0p0605x1000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISfsmcf0p0605x1000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISfsmcf0p0605x1000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISfsmcf0p0605x1000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 225000.0}",https://photos.zillowstatic.com/p_e/ISfsmcf0p0605x1000000000.jpg,1452429.0,95,,42.310837,-83.653299
"3560 Burbank Dr, Ann Arbor, MI 48105",Ann Arbor,MI,48105,199900.0,"2 bds, 3.0 ba ,1280 sqft",Howard Hanna - Ann Arbor,https://www.zillow.com/homedetails/3560-Burbank-Dr-Ann-Arbor-MI-48105/24693128_zpid/,Condo for sale,"{'zpid': 24693128, 'streetAddress': '3560 Burbank Dr', 'zipcode': '48105', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.317169, 'longitude': -83.691077, 'price': 199900.0, 'dateSold': 881827200000, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 1280.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 0, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 10928, 'rentZestimate': 1700, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 12-3pm', 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 199900.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1598209200000, 'open_house_end': 1598220000000}]}, 'timeOnZillow': 1597939500000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 210200.0}","https://maps.googleapis.com/maps/api/staticmap?center=42.317169,-83.691077&zoom=17&size=575x242&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=39Fs_7AgPgC_UL_ye1NsJtZi94A=",,0,1700.0,42.317169,-83.691077
"2025 Hill St, Ann Arbor, MI 48104",Ann Arbor,MI,48104,990000.0,"4 bds, 5.0 ba ,3348 sqft",Berkshire Hathaway HomeSvcs.,https://www.zillow.com/homedetails/2025-Hill-St-Ann-Arbor-MI-48104/24700513_zpid/,House for sale,"{'zpid': 24700513, 'streetAddress': '2025 Hill St', 'zipcode': '48104', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.273775, 'longitude': -83.722729, 'price': 990000.0, 'dateSold': 1409641200000, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 3348.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 46, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISzvekh94951uk0000000000.jpg', 'daysOnZillow': 20, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 990005, 'rentZestimate': 2975, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISzvekh94951uk0000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 990000.0, 'timeOnZillow': 1596216480000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISzvekh94951uk0000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISzvekh94951uk0000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISzvekh94951uk0000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISzvekh94951uk0000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISzvekh94951uk0000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISzvekh94951uk0000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 796600.0}",https://photos.zillowstatic.com/p_e/ISzvekh94951uk0000000000.jpg,990005.0,20,2975.0,42.273775,-83.722729
"2361 Rockport Ct, Ann Arbor, MI 48103",Ann Arbor,MI,48103,395000.0,"4 bds, 3.0 ba ,2001 sqft",Keller Williams Ann Arbor,https://www.zillow.com/homedetails/2361-Rockport-Ct-Ann-Arbor-MI-48103/24720182_zpid/,House for sale,"{'zpid': 24720182, 'streetAddress': '2361 Rockport Ct', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.244612, 'longitude': -83.776629, 'price': 395000.0, 'dateSold': 1492153200000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2001.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 49, 'imageLink': 'https://photos.zillowstatic.com/p_g/IS7ear4n19iet40000000000.jpg', 'daysOnZillow': 15, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 15050, 'zestimate': 395003, 'rentZestimate': 2350, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/IS7ear4n19iet40000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 395000.0, 'timeOnZillow': 1596640980000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/IS7ear4n19iet40000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/IS7ear4n19iet40000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/IS7ear4n19iet40000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/IS7ear4n19iet40000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/IS7ear4n19iet40000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/IS7ear4n19iet40000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 337400.0}",https://photos.zillowstatic.com/p_e/IS7ear4n19iet40000000000.jpg,395003.0,15,2350.0,42.244612,-83.776629
"2118 Pauline Blvd APT 106, Ann Arbor, MI 48103",Ann Arbor,MI,48103,125000.0,"1 bds, 1.0 ba ,732 sqft",Reinhart Realtors,https://www.zillow.com/homedetails/2118-Pauline-Blvd-APT-106-Ann-Arbor-MI-48103/24705036_zpid/,Condo for sale,"{'zpid': 24705036, 'streetAddress': '2118 Pauline Blvd APT 106', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.267069, 'longitude': -83.77649, 'price': 125000.0, 'dateSold': 1506582000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 732.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'photoCount': 20, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISv0w5wfll8org1000000000.jpg', 'daysOnZillow': 0, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 5653, 'zestimate': 88098, 'rentZestimate': 1450, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISv0w5wfll8org1000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 125000.0, 'timeOnZillow': 1597939260000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISv0w5wfll8org1000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISv0w5wfll8org1000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISv0w5wfll8org1000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISv0w5wfll8org1000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISv0w5wfll8org1000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISv0w5wfll8org1000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 88800.0, 'unit': 'Apt 106'}",https://photos.zillowstatic.com/p_e/ISv0w5wfll8org1000000000.jpg,88098.0,0,1450.0,42.267069,-83.77649
"402 Hiscock St, Ann Arbor, MI 48103",Ann Arbor,MI,48103,479900.0,"4 bds, 3.0 ba ,1614 sqft",,https://www.zillow.com/homedetails/402-Hiscock-St-Ann-Arbor-MI-48103/24697598_zpid/,For sale by owner,"{'zpid': 24697598, 'streetAddress': '402 Hiscock St', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.28765, 'longitude': -83.75162, 'price': 479900.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 1614.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 11, 'imageLink': 'https://photos.zillowstatic.com/p_g/IS-ftrs4lga06zh.jpg', 'daysOnZillow': 6, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'zestimate': 512746, 'rentZestimate': 2175, 'listing_sub_type': {'is_FSBO': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/IS-ftrs4lga06zh.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 479900.0, 'timeOnZillow': 1597435440000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/IS-ftrs4lga06zh.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/IS-ftrs4lga06zh.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/IS-ftrs4lga06zh.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/IS-ftrs4lga06zh.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/IS-ftrs4lga06zh.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/IS-ftrs4lga06zh.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 353400.0}",https://photos.zillowstatic.com/p_e/IS-ftrs4lga06zh.jpg,512746.0,6,2175.0,42.28765,-83.75162
"3087 Glazier Way, Ann Arbor, MI 48105",Ann Arbor,MI,48105,799000.0,"4 bds, 3.0 ba ,2913 sqft",Berkshire Hathaway HomeServices The Loft Warehouse,https://www.zillow.com/homedetails/3087-Glazier-Way-Ann-Arbor-MI-48105/24698765_zpid/,House for sale,"{'zpid': 24698765, 'streetAddress': '3087 Glazier Way', 'zipcode': '48105', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.288304, 'longitude': -83.700745, 'price': 799000.0, 'dateSold': 1433833200000, 'datePriceChanged': 1597722840000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2913.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 18, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISz7ov144ovrbu0000000000.jpg', 'daysOnZillow': 28, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13886, 'zestimate': 793836, 'rentZestimate': 2400, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$26,000 (Aug 17)', 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISz7ov144ovrbu0000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 799000.0, 'priceChange': -26000, 'timeOnZillow': 1595477100000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISz7ov144ovrbu0000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISz7ov144ovrbu0000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISz7ov144ovrbu0000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISz7ov144ovrbu0000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISz7ov144ovrbu0000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISz7ov144ovrbu0000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 557800.0}",https://photos.zillowstatic.com/p_e/ISz7ov144ovrbu0000000000.jpg,793836.0,28,2400.0,42.288304,-83.700745
"1850 Washtenaw Ave, Ann Arbor, MI 48104",Ann Arbor,MI,48104,1995000.0,"5 bds, 7.0 ba ,4964 sqft",Savarino Properties Inc,https://www.zillow.com/homedetails/1850-Washtenaw-Ave-Ann-Arbor-MI-48104/24707210_zpid/,House for sale,"{'zpid': 24707210, 'streetAddress': '1850 Washtenaw Ave', 'zipcode': '48104', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.268502, 'longitude': -83.72386, 'price': 1995000.0, 'bathrooms': 7.0, 'bedrooms': 5.0, 'livingArea': 4964.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 36, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISbh3fugas4ayd1000000000.jpg', 'daysOnZillow': 9, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 1980830, 'rentZestimate': 3000, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISbh3fugas4ayd1000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'timeOnZillow': 1597169520000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISbh3fugas4ayd1000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISbh3fugas4ayd1000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISbh3fugas4ayd1000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISbh3fugas4ayd1000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISbh3fugas4ayd1000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISbh3fugas4ayd1000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1046400.0}",https://photos.zillowstatic.com/p_e/ISbh3fugas4ayd1000000000.jpg,1980830.0,9,3000.0,42.268502,-83.72386
"309 Wilton St, Ann Arbor, MI 48103",Ann Arbor,MI,48103,639900.0,"4 bds, 2.0 ba ,1700 sqft",Coldwell Banker Weir Manuel,https://www.zillow.com/homedetails/309-Wilton-St-Ann-Arbor-MI-48103/24703073_zpid/,House for sale,"{'zpid': 24703073, 'streetAddress': '309 Wilton St', 'zipcode': '48103', 'city': 'Ann Arbor', 'state': 'MI', 'latitude': 42.285367, 'longitude': -83.770132, 'price': 639900.0, 'dateSold': 1531810800000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1700.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'photoCount': 42, 'imageLink': 'https://photos.zillowstatic.com/p_g/ISvkzl2d8d5t1y0000000000.jpg', 'daysOnZillow': 6, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 13899, 'zestimate': 640722, 'rentZestimate': 2250, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'mediumImageLink': 'https://photos.zillowstatic.com/p_c/ISvkzl2d8d5t1y0000000000.jpg', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 639900.0, 'timeOnZillow': 1597437660000, 'hiResImageLink': 'https://photos.zillowstatic.com/p_f/ISvkzl2d8d5t1y0000000000.jpg', 'watchImageLink': 'https://photos.zillowstatic.com/p_j/ISvkzl2d8d5t1y0000000000.jpg', 'tvImageLink': 'https://photos.zillowstatic.com/p_m/ISvkzl2d8d5t1y0000000000.jpg', 'tvCollectionImageLink': 'https://photos.zillowstatic.com/p_l/ISvkzl2d8d5t1y0000000000.jpg', 'tvHighResImageLink': 'https://photos.zillowstatic.com/p_n/ISvkzl2d8d5t1y0000000000.jpg', 'desktopWebHdpImageLink': 'https://photos.zillowstatic.com/p_h/ISvkzl2d8d5t1y0000000000.jpg', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 418000.0}",https://photos.zillowstatic.com/p_e/ISvkzl2d8d5t1y0000000000.jpg,640722.0,6,2250.0,42.285367,-83.770132
